timestamp,longitude,sat_name,sat_operator,long_string,x_coord,y_coord,include
8/16/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/17/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/18/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/19/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/20/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/21/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/22/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/23/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/24/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/25/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/26/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/27/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/28/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/29/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/30/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
8/31/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/1/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/2/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/3/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/4/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/5/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/6/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/7/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/8/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/9/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/10/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/11/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/12/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/13/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/14/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/15/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/16/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/17/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/18/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/19/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/20/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/21/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/22/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/23/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
9/24/15,-17.78932778,Intelsat 7,Intelsat (U.S.),17.8°W,-0.812,-0.181,TRUE
6/25/15,-17.97083333,Intelsat 901,Intelsat (U.S.),18°W,-0.813,-0.18,TRUE
6/26/15,-17.97083333,Intelsat 901,Intelsat (U.S.),18°W,-0.813,-0.18,TRUE
6/27/15,-17.97083333,Intelsat 901,Intelsat (U.S.),18°W,-0.813,-0.18,TRUE
6/28/15,-17.97083333,Intelsat 901,Intelsat (U.S.),18°W,-0.813,-0.18,TRUE
6/29/15,-17.97083333,Intelsat 901,Intelsat (U.S.),18°W,-0.813,-0.18,TRUE
6/30/15,-17.97083333,Intelsat 901,Intelsat (U.S.),18°W,-0.813,-0.18,TRUE
7/1/15,-17.97083333,Intelsat 901,Intelsat (U.S.),18°W,-0.813,-0.18,TRUE
7/2/15,-17.97083333,Intelsat 901,Intelsat (U.S.),18°W,-0.813,-0.18,TRUE
7/3/15,-17.97083333,Intelsat 901,Intelsat (U.S.),18°W,-0.813,-0.18,TRUE
7/4/15,-17.97083333,Intelsat 901,Intelsat (U.S.),18°W,-0.813,-0.18,TRUE
7/5/15,-17.97083333,Intelsat 901,Intelsat (U.S.),18°W,-0.813,-0.18,TRUE
7/6/15,-17.97083333,Intelsat 901,Intelsat (U.S.),18°W,-0.813,-0.18,TRUE
7/7/15,-17.97083333,Intelsat 901,Intelsat (U.S.),18°W,-0.813,-0.18,TRUE
