timestamp,longitude,sat_name,sat_operator,long_string,x_coord,y_coord,include
2018-12-31,57.08944444,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-31,57.07277778,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-31,57.08277778,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-31,57.08444444,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-30,57.06666667,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-30,57.08666667,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-30,57.09083333,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-29,57.07444444,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-29,57.09333333,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-29,57.09611111,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-28,57.08,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-28,57.09888889,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-27,57.07833333,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-26,57.08333333,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-26,57.09583333,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-25,57.10777778,Luch-Olymp,Russia,57.1°E,0.353,-0.289,TRUE
2018-12-25,57.12416667,Luch-Olymp,Russia,57.1°E,0.353,-0.289,TRUE
2018-12-24,57.10527778,Luch-Olymp,Russia,57.1°E,0.353,-0.289,TRUE
2018-12-24,57.11833333,Luch-Olymp,Russia,57.1°E,0.353,-0.289,TRUE
2018-12-23,57.10277778,Luch-Olymp,Russia,57.1°E,0.353,-0.289,TRUE
2018-12-23,57.11555556,Luch-Olymp,Russia,57.1°E,0.353,-0.289,TRUE
2018-12-22,57.09444444,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
2018-12-22,57.08277778,Luch-Olymp,Russia,57.1°E,0.352,-0.289,TRUE
