timestamp,longitude,sat_name,sat_operator,long_string,x_coord,y_coord,include,,Inclination (°):,18.0,North
6/5/2017,9.865,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
6/5/2017,9.862777778,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
6/4/2017,9.863611111,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
6/4/2017,9.871666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
6/3/2017,9.861944444,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
6/2/2017,9.882222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
6/1/2017,9.889444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/31/2017,9.897777778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/31/2017,9.898611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/30/2017,9.893333333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/30/2017,9.899444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/29/2017,9.893055556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/28/2017,9.904444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/28/2017,9.914444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/27/2017,9.902222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/27/2017,9.925,Olymp-K,Russia,9.9°E,-0.088,-0.308,FALSE,,,,
5/25/2017,9.891111111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/24/2017,9.908888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/23/2017,9.898611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/23/2017,9.908055556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/22/2017,9.903888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/20/2017,9.897777778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/18/2017,9.9075,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/18/2017,9.9075,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/18/2017,9.907777778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/17/2017,9.907777778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/17/2017,9.92,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/16/2017,9.909722222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/16/2017,9.915,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/16/2017,9.91,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/14/2017,9.915,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/14/2017,9.915,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/13/2017,9.911666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/13/2017,9.922222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/12/2017,9.906388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/12/2017,9.921388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/11/2017,9.908611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/11/2017,9.918333333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/11/2017,9.916666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/10/2017,9.898333333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/10/2017,9.915555556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/9/2017,9.891388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/9/2017,9.915833333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/9/2017,9.909444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/8/2017,9.903333333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/7/2017,9.888888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/7/2017,9.905277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/6/2017,9.901111111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/6/2017,9.908333333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/5/2017,9.888611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/5/2017,9.866111111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/5/2017,9.917222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/5/2017,9.920555556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/4/2017,9.920555556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/3/2017,9.911666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/2/2017,9.906666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
5/2/2017,9.925833333,Olymp-K,Russia,9.9°E,-0.088,-0.308,FALSE,,,,
5/1/2017,9.921666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/30/2017,9.911666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/29/2017,9.905555556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/28/2017,9.899166667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/26/2017,9.919444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/26/2017,9.928333333,Olymp-K,Russia,9.9°E,-0.088,-0.308,FALSE,,,,
4/25/2017,9.920555556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/24/2017,9.915,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/23/2017,9.903333333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/22/2017,9.899166667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/21/2017,9.91,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/20/2017,9.910277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/19/2017,9.912777778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/18/2017,9.905277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/17/2017,9.908888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/16/2017,9.913888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/15/2017,9.917777778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/14/2017,9.909444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/13/2017,9.916388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/12/2017,9.911388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/11/2017,9.910277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/10/2017,9.911111111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/9/2017,9.908611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/8/2017,9.899444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/7/2017,9.886111111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/6/2017,9.893333333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/5/2017,9.889444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/4/2017,9.887777778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/3/2017,9.895,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/2/2017,9.896944444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
4/1/2017,9.891944444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/31/2017,9.886944444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/30/2017,9.900277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/29/2017,9.905,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/28/2017,9.900555556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/26/2017,9.918611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/26/2017,9.920277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/25/2017,9.9075,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/24/2017,9.889722222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/23/2017,9.867222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/22/2017,9.864722222,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
3/21/2017,9.860555556,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
3/20/2017,9.884722222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/19/2017,9.910833333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/18/2017,9.912222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/17/2017,9.895,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/16/2017,9.894444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/15/2017,9.877222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/14/2017,9.869166667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/12/2017,9.871666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/12/2017,9.886666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/11/2017,9.884166667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/10/2017,9.878333333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/9/2017,9.871388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/8/2017,9.854166667,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
3/8/2017,9.884722222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/7/2017,9.891111111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/7/2017,9.901666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/6/2017,9.905555556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/5/2017,9.8975,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/5/2017,9.908055556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/4/2017,9.883055556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/4/2017,9.879444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/2/2017,9.855277778,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
3/2/2017,9.856944444,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
3/2/2017,9.906388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
3/1/2017,9.8925,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/28/2017,9.886388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/27/2017,9.89,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/26/2017,9.875555556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/25/2017,9.888333333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/24/2017,9.919444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/23/2017,9.890277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/23/2017,9.880277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/22/2017,9.876666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/21/2017,9.871111111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/20/2017,9.914722222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/19/2017,9.909444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/17/2017,9.891388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/16/2017,9.891111111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/16/2017,9.915,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/15/2017,9.9025,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/14/2017,9.886388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/14/2017,9.912222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/13/2017,9.904722222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/12/2017,9.901111111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/11/2017,9.900555556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/10/2017,9.903055556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/9/2017,9.875,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/8/2017,9.866666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/7/2017,9.881944444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/6/2017,9.853611111,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
2/6/2017,9.911666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/5/2017,9.880833333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/5/2017,9.9,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/3/2017,9.8975,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
2/1/2017,9.893333333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/30/2017,9.859166667,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
1/30/2017,9.865277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/29/2017,9.871944444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/28/2017,9.904444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/27/2017,9.8875,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/27/2017,9.891944444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/26/2017,9.869444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/26/2017,9.869444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/25/2017,9.873611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/24/2017,9.8675,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/23/2017,9.875277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/21/2017,9.881944444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/21/2017,9.888333333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/20/2017,9.898888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/18/2017,9.855277778,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
1/18/2017,9.868888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/17/2017,9.859444444,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
1/15/2017,9.848055556,Olymp-K,Russia,9.8°E,-0.090,-0.308,FALSE,,,,
1/15/2017,9.873055556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/14/2017,9.851388889,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
1/13/2017,9.8575,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
1/11/2017,9.883055556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/11/2017,9.8925,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/9/2017,9.868611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/9/2017,9.864444444,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
1/9/2017,9.870277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/8/2017,9.853888889,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
1/7/2017,9.877222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
1/5/2017,9.848055556,Olymp-K,Russia,9.8°E,-0.090,-0.308,FALSE,,,,
1/4/2017,9.851388889,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
1/3/2017,9.851944444,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
1/3/2017,9.848888889,Olymp-K,Russia,9.8°E,-0.090,-0.308,FALSE,,,,
1/2/2017,9.848333333,Olymp-K,Russia,9.8°E,-0.090,-0.308,FALSE,,,,
1/2/2017,9.86,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
1/1/2017,9.848611111,Olymp-K,Russia,9.8°E,-0.090,-0.308,FALSE,,,,
1/1/2017,9.860833333,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
12/31/2016,9.848611111,Olymp-K,Russia,9.8°E,-0.090,-0.308,FALSE,,,,
12/30/2016,9.864444444,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
12/29/2016,9.863888889,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
12/27/2016,9.916666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/27/2016,9.896111111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/26/2016,9.8825,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/24/2016,9.891944444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/24/2016,9.884722222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/23/2016,9.865277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/22/2016,9.881388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/21/2016,9.885,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/19/2016,9.851666667,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
12/18/2016,9.8525,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
12/17/2016,9.855,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
12/17/2016,9.854444444,Olymp-K,Russia,9.9°E,-0.090,-0.308,FALSE,,,,
12/17/2016,9.8725,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/16/2016,9.872777778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/14/2016,9.898055556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/13/2016,9.8975,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/13/2016,9.908888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/12/2016,9.905277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/10/2016,9.884444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/10/2016,9.903888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/9/2016,9.886388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/7/2016,9.906666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/7/2016,9.915277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/6/2016,9.905,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/6/2016,9.908055556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/5/2016,9.904444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/3/2016,9.893611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/3/2016,9.891388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/1/2016,9.883888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
12/1/2016,9.891111111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/30/2016,9.92,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/29/2016,9.916388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/27/2016,9.885277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/26/2016,9.880277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/25/2016,9.874722222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/25/2016,9.9025,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/24/2016,9.913611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/23/2016,9.908888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/22/2016,9.895277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/21/2016,9.903611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/20/2016,9.900555556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/19/2016,9.899444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/17/2016,9.883611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/16/2016,9.886111111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/15/2016,9.886388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/15/2016,9.905277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/14/2016,9.8825,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/14/2016,9.902222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/12/2016,9.884444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/11/2016,9.881111111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/11/2016,9.901944444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/10/2016,9.902222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/9/2016,9.898888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/8/2016,9.9325,Olymp-K,Russia,9.9°E,-0.088,-0.308,FALSE,,,,
11/7/2016,9.908888889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/7/2016,9.915555556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/6/2016,9.906666667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/5/2016,9.914722222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/4/2016,9.914444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/3/2016,9.909444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/2/2016,9.900833333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
11/1/2016,9.905277778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/31/2016,9.913611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/30/2016,9.893611111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/28/2016,9.899166667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/27/2016,9.901944444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/27/2016,9.928888889,Olymp-K,Russia,9.9°E,-0.088,-0.308,FALSE,,,,
10/26/2016,9.92,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/25/2016,9.914722222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/24/2016,9.903055556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/23/2016,9.901111111,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/21/2016,9.905,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/20/2016,9.894166667,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/19/2016,9.874444444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/19/2016,9.906388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/18/2016,9.912222222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/17/2016,9.914722222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/16/2016,9.923611111,Olymp-K,Russia,9.9°E,-0.088,-0.308,FALSE,,,,
10/15/2016,9.917777778,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/14/2016,9.908333333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/13/2016,9.92,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/12/2016,9.908055556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/11/2016,9.911388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/10/2016,9.878055556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/10/2016,9.911944444,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/9/2016,9.909722222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/8/2016,9.910833333,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/7/2016,9.903055556,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/6/2016,9.911388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/5/2016,9.923888889,Olymp-K,Russia,9.9°E,-0.088,-0.308,FALSE,,,,
10/4/2016,9.906388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/3/2016,9.904722222,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
10/2/2016,9.881388889,Olymp-K,Russia,9.9°E,-0.089,-0.308,FALSE,,,,
